country,gender,age_group,year,unemployment_rate
Thailand,Female,15-24,2018,4.57
Thailand,Female,25+,2018,0.36
Thailand,Male,15+,2017,0.82
Thailand,Male,15-24,2017,3.63
Thailand,Male,25+,2017,0.46
Thailand,Female,15+,2017,0.84
Thailand,Female,15-24,2017,5.43
Thailand,Female,25+,2017,0.38
Thailand,Male,15+,2016,0.67
Thailand,Male,15-24,2016,3.03
Thailand,Male,25+,2016,0.36
Thailand,Female,15+,2016,0.71
Thailand,Female,15-24,2016,4.7
Thailand,Female,25+,2016,0.3
Thailand,Male,15+,2015,0.59
Thailand,Male,15-24,2015,2.56
Thailand,Male,25+,2015,0.33
Thailand,Female,15+,2015,0.61
Thailand,Female,15-24,2015,3.9
Thailand,Female,25+,2015,0.26
Thailand,Male,15+,2014,0.59
Thailand,Male,15-24,2014,2.62
Thailand,Male,25+,2014,0.31
Thailand,Female,15+,2014,0.56
Thailand,Female,15-24,2014,3.9
Thailand,Female,25+,2014,0.21
Thailand,Male,15+,2013,0.26
Thailand,Male,15-24,2013,1.03
Thailand,Male,25+,2013,0.14
Thailand,Female,15+,2013,0.24
Thailand,Female,15-24,2013,1.5
Thailand,Female,25+,2013,0.1
Tajikistan,Male,15+,2016,7.9
Tajikistan,Female,15+,2016,5.5
Tokelau,Female,15+,2016,
Tokelau,Female,25+,2016,
Timor-Leste,Male,15+,2021,1.9
Timor-Leste,Male,15-24,2021,3.31
Timor-Leste,Male,25+,2021,1.74
Timor-Leste,Female,15+,2021,3.0
Timor-Leste,Female,15-24,2021,8.29
Timor-Leste,Female,25+,2021,2.34
Timor-Leste,Male,15+,2016,3.34
Timor-Leste,Male,15-24,2016,10.91
Timor-Leste,Male,25+,2016,1.48
Timor-Leste,Female,15+,2016,6.26
Timor-Leste,Female,15-24,2016,15.88
Timor-Leste,Female,25+,2016,3.79
Timor-Leste,Male,15+,2013,4.1
Timor-Leste,Male,15-24,2013,10.49
Timor-Leste,Male,25+,2013,3.11
Timor-Leste,Female,15+,2013,3.97
Timor-Leste,Female,15-24,2013,6.43
Timor-Leste,Female,25+,2013,3.48
Tonga,Male,15+,2018,1.61
Tonga,Male,15-24,2018,3.39
Tonga,Male,25+,2018,1.27
Tonga,Female,15+,2018,3.11
Tonga,Female,15-24,2018,11.67
Tonga,Female,25+,2018,1.66
Tonga,Male,15+,2021,1.77
Tonga,Male,15-24,2021,4.08
Tonga,Male,25+,2021,1.27
Tonga,Female,15+,2021,2.52
Tonga,Female,15-24,2021,10.06
Tonga,Female,25+,2021,1.39
Trinidad and Tobago,Male,15+,2022,3.91
Trinidad and Tobago,Male,15-24,2022,9.78
Trinidad and Tobago,Male,25+,2022,3.28
Trinidad and Tobago,Female,15+,2022,4.98
Trinidad and Tobago,Female,15-24,2022,11.42
Trinidad and Tobago,Female,25+,2022,4.27
Trinidad and Tobago,Male,15+,2021,3.83
Trinidad and Tobago,Male,15-24,2021,11.96
Trinidad and Tobago,Male,25+,2021,2.83
Trinidad and Tobago,Female,15+,2021,5.26
Trinidad and Tobago,Female,15-24,2021,14.19
Trinidad and Tobago,Female,25+,2021,4.21
Trinidad and Tobago,Male,15+,2020,3.75
Trinidad and Tobago,Male,15-24,2020,9.11
Trinidad and Tobago,Male,25+,2020,3.11
Trinidad and Tobago,Female,15+,2020,4.82
Trinidad and Tobago,Female,15-24,2020,15.83
Trinidad and Tobago,Female,25+,2020,3.76
Trinidad and Tobago,Male,15+,2019,3.14
Trinidad and Tobago,Male,15-24,2019,7.92
Trinidad and Tobago,Male,25+,2019,2.55
Trinidad and Tobago,Female,15+,2019,4.05
Trinidad and Tobago,Female,15-24,2019,11.13
Trinidad and Tobago,Female,25+,2019,3.32
Trinidad and Tobago,Male,15+,2016,3.24
Trinidad and Tobago,Male,15-24,2016,8.93
Trinidad and Tobago,Male,25+,2016,2.5
Trinidad and Tobago,Female,15+,2016,3.16
Trinidad and Tobago,Female,15-24,2016,8.4
Trinidad and Tobago,Female,25+,2016,2.51
Trinidad and Tobago,Male,15+,2015,2.06
Trinidad and Tobago,Male,15-24,2015,5.26
Trinidad and Tobago,Male,25+,2015,1.62
Trinidad and Tobago,Female,15+,2015,2.95
Trinidad and Tobago,Female,15-24,2015,6.74
Trinidad and Tobago,Female,25+,2015,2.43
Trinidad and Tobago,Male,15+,2014,2.15
Trinidad and Tobago,Male,15-24,2014,4.59
Trinidad and Tobago,Male,25+,2014,1.8
Trinidad and Tobago,Female,15+,2014,2.94
Trinidad and Tobago,Female,15-24,2014,7.73
Trinidad and Tobago,Female,25+,2014,2.27
Trinidad and Tobago,Male,15+,2013,2.28
Trinidad and Tobago,Male,15-24,2013,5.15
Trinidad and Tobago,Male,25+,2013,1.85
Trinidad and Tobago,Female,15+,2013,3.25
Trinidad and Tobago,Female,15-24,2013,8.02
Trinidad and Tobago,Female,25+,2013,2.56
Tunisia,Male,15+,2019,13.79
Tunisia,Male,15-24,2019,37.57
Tunisia,Male,25+,2019,10.33
Tunisia,Female,15+,2019,25.21
Tunisia,Female,15-24,2019,38.57
Tunisia,Female,25+,2019,22.62
Tunisia,Male,15+,2018,12.5
Tunisia,Female,15+,2018,22.76
Tunisia,Male,15+,2017,12.39
Tunisia,Male,15-24,2017,33.8
Tunisia,Male,25+,2017,9.17
Tunisia,Female,15+,2017,22.63
Tunisia,Female,15-24,2017,37.18
Tunisia,Female,25+,2017,20.06
Tunisia,Male,15+,2016,12.37
Tunisia,Male,15-24,2016,33.4
Tunisia,Male,25+,2016,9.24
Tunisia,Female,15+,2016,23.46
Tunisia,Female,15-24,2016,37.9
Tunisia,Female,25+,2016,20.69
Tunisia,Male,15+,2015,12.4
Tunisia,Male,15-24,2015,33.95
Tunisia,Male,25+,2015,9.39
Tunisia,Female,15+,2015,22.21
Tunisia,Female,15-24,2015,37.41
Tunisia,Female,25+,2015,19.67
Tunisia,Male,15+,2013,13.26
Tunisia,Male,15-24,2013,33.38
Tunisia,Male,25+,2013,9.75
Tunisia,Female,15+,2013,23.0
Tunisia,Female,15-24,2013,37.72
Tunisia,Female,25+,2013,19.8
Tunisia,Male,15+,2014,11.63
Tunisia,Male,15-24,2014,35.6
Tunisia,Male,25+,2014,7.93
Tunisia,Female,15+,2014,21.84
Tunisia,Female,15-24,2014,39.37
Tunisia,Female,25+,2014,18.06
Türkiye,Male,15+,2021,10.66
Türkiye,Male,15-24,2021,19.37
Türkiye,Male,25+,2021,9.17
Türkiye,Female,15+,2021,14.71
Türkiye,Female,15-24,2021,28.67
Türkiye,Female,25+,2021,11.96
Türkiye,Male,15+,2020,12.31
Türkiye,Male,15-24,2020,22.62
Türkiye,Male,25+,2020,10.6
Türkiye,Female,15+,2020,14.97
Türkiye,Female,15-24,2020,30.32
Türkiye,Female,25+,2020,12.01
Türkiye,Male,15+,2019,12.38
Türkiye,Male,15-24,2019,22.47
Türkiye,Male,25+,2019,10.58
Türkiye,Female,15+,2019,16.49
Türkiye,Female,15-24,2019,30.6
Türkiye,Female,25+,2019,13.49
Türkiye,Male,15+,2018,9.55
Türkiye,Male,15-24,2018,17.61
Türkiye,Male,25+,2018,8.08
Türkiye,Female,15+,2018,13.88
Türkiye,Female,15-24,2018,25.29
Türkiye,Female,25+,2018,11.49
Türkiye,Male,15+,2017,9.42
Türkiye,Male,15-24,2017,17.84
Türkiye,Male,25+,2017,7.88
Türkiye,Female,15+,2017,14.09
Türkiye,Female,15-24,2017,26.13
Türkiye,Female,25+,2017,11.46
Türkiye,Male,15+,2016,9.59
Türkiye,Male,15-24,2016,17.36
Türkiye,Male,25+,2016,8.17
Türkiye,Female,15+,2016,13.73
Türkiye,Female,15-24,2016,23.7
Türkiye,Female,25+,2016,11.46
Türkiye,Male,15+,2015,9.25
Türkiye,Male,15-24,2015,16.52
Türkiye,Male,25+,2015,7.9
Türkiye,Female,15+,2015,12.65
Türkiye,Female,15-24,2015,22.22
Türkiye,Female,25+,2015,10.4
Türkiye,Male,15+,2014,9.03
Türkiye,Male,15-24,2014,16.64
Türkiye,Male,25+,2014,7.61
Türkiye,Female,15+,2014,11.89
Türkiye,Female,15-24,2014,20.41
Türkiye,Female,25+,2014,9.95
Türkiye,Male,15+,2013,8.74
Türkiye,Male,15-24,2013,16.94
Türkiye,Male,25+,2013,7.27
Türkiye,Female,15+,2013,11.91
Türkiye,Female,15-24,2013,21.9
Türkiye,Female,25+,2013,9.65
Türkiye,Male,15+,2022,8.94
Türkiye,Male,15-24,2022,16.4
Türkiye,Male,25+,2022,7.61
Türkiye,Female,15+,2022,13.41
Türkiye,Female,15-24,2022,25.21
Türkiye,Female,25+,2022,11.18
Tuvalu,Male,15+,2016,4.64
Tuvalu,Male,15-24,2016,9.83
Tuvalu,Male,25+,2016,3.27
Tuvalu,Female,15+,2016,16.22
Tuvalu,Female,15-24,2016,45.85
Tuvalu,Female,25+,2016,9.68
Tuvalu,Male,15+,2022,6.8
Tuvalu,Male,15-24,2022,16.37
Tuvalu,Male,25+,2022,4.71
Tuvalu,Female,15+,2022,9.48
Tuvalu,Female,15-24,2022,22.02
Tuvalu,Female,25+,2022,6.87
Tuvalu,Male,15+,2017,25.49
Tuvalu,Male,15-24,2017,52.82
Tuvalu,Male,25+,2017,17.64
Tuvalu,Female,15+,2017,28.21
Tuvalu,Female,15-24,2017,57.63
Tuvalu,Female,25+,2017,18.05
"Tanzania, United Republic of",Male,15+,2020,1.89
"Tanzania, United Republic of",Male,15-24,2020,2.86
"Tanzania, United Republic of",Male,25+,2020,1.54
"Tanzania, United Republic of",Female,15+,2020,3.69
"Tanzania, United Republic of",Female,15-24,2020,4.89
"Tanzania, United Republic of",Female,25+,2020,3.25
"Tanzania, United Republic of",Male,15+,2014,1.57
"Tanzania, United Republic of",Male,15-24,2014,3.14
"Tanzania, United Republic of",Male,25+,2014,1.0
"Tanzania, United Republic of",Female,15+,2014,2.69
"Tanzania, United Republic of",Female,15-24,2014,4.63
"Tanzania, United Republic of",Female,25+,2014,1.99
"Tanzania, United Republic of",Male,15+,2013,2.1
"Tanzania, United Republic of",Male,15-24,2013,4.51
"Tanzania, United Republic of",Male,25+,2013,0.95
"Tanzania, United Republic of",Female,15+,2013,3.79
"Tanzania, United Republic of",Female,15-24,2013,7.2
"Tanzania, United Republic of",Female,25+,2013,2.45
Uganda,Male,15+,2021,2.87
Uganda,Male,15-24,2021,3.93
Uganda,Male,25+,2021,2.37
Uganda,Female,15+,2021,4.0
Uganda,Female,15-24,2021,6.41
Uganda,Female,25+,2021,2.85
Uganda,Male,15+,2017,3.15
Uganda,Male,15-24,2017,5.59
Uganda,Male,25+,2017,2.18
Uganda,Female,15+,2017,4.14
Uganda,Female,15-24,2017,5.93
Uganda,Female,25+,2017,3.38
Uganda,Male,15+,2019,3.05
Uganda,Male,15-24,2019,5.12
Uganda,Male,25+,2019,2.2
Uganda,Female,15+,2019,2.07
Uganda,Female,15-24,2019,5.6
Uganda,Female,25+,2019,0.8
Uganda,Male,15+,2014,1.57
Uganda,Male,15-24,2014,2.19
Uganda,Male,25+,2014,1.25
Uganda,Female,15+,2014,1.57
Uganda,Female,15-24,2014,3.37
Uganda,Female,25+,2014,0.76
Uganda,Male,15+,2013,1.37
Uganda,Male,15-24,2013,1.98
Uganda,Male,25+,2013,1.0
Uganda,Female,15+,2013,2.44
Uganda,Female,15-24,2013,3.21
Uganda,Female,25+,2013,2.0
Ukraine,Male,15+,2021,9.55
Ukraine,Male,15-24,2021,18.04
Ukraine,Male,25+,2021,8.92
Ukraine,Female,15+,2021,10.15
Ukraine,Female,15-24,2021,20.33
Ukraine,Female,25+,2021,9.49
Ukraine,Male,15+,2020,9.84
Ukraine,Male,15-24,2020,19.84
Ukraine,Male,25+,2020,9.05
Ukraine,Female,15+,2020,9.07
Ukraine,Female,15-24,2020,18.47
Ukraine,Female,25+,2020,8.48
Ukraine,Male,15+,2019,8.5
Ukraine,Male,15-24,2019,15.48
Ukraine,Male,25+,2019,7.87
Ukraine,Female,15+,2019,7.86
Ukraine,Female,15-24,2019,15.33
Ukraine,Female,25+,2019,7.32
Ukraine,Male,15+,2018,10.04
Ukraine,Male,15-24,2018,16.94
Ukraine,Male,25+,2018,9.45
Ukraine,Female,15+,2018,7.43
Ukraine,Female,15-24,2018,19.26
Ukraine,Female,25+,2018,6.6
Ukraine,Male,15+,2017,11.1
Ukraine,Female,15+,2017,7.7
Ukraine,Male,15+,2016,10.83
Ukraine,Male,15-24,2016,24.04
Ukraine,Male,25+,2016,9.54
Ukraine,Female,15+,2016,7.69
Ukraine,Female,15-24,2016,21.52
Ukraine,Female,25+,2016,6.56
Ukraine,Male,15+,2015,10.1
Ukraine,Male,15-24,2015,22.73
Ukraine,Male,25+,2015,8.73
Ukraine,Female,15+,2015,8.08
Ukraine,Female,15-24,2015,21.85
Ukraine,Female,25+,2015,6.88
Ukraine,Male,15+,2014,10.85
Ukraine,Male,15-24,2014,23.67
Ukraine,Male,25+,2014,9.27
Ukraine,Female,15+,2014,7.52
Ukraine,Female,15-24,2014,22.39
Ukraine,Female,25+,2014,6.14
Ukraine,Male,15+,2013,8.04
Ukraine,Male,15-24,2013,18.17
Ukraine,Male,25+,2013,6.77
Ukraine,Female,15+,2013,6.22
Ukraine,Female,15-24,2013,16.32
Ukraine,Female,25+,2013,5.23
Uruguay,Male,15+,2022,6.88
Uruguay,Male,15-24,2022,23.81
Uruguay,Male,25+,2022,4.29
Uruguay,Female,15+,2022,9.05
Uruguay,Female,15-24,2022,27.02
Uruguay,Female,25+,2022,6.56
Uruguay,Male,15+,2021,7.9
Uruguay,Male,15-24,2021,28.38
Uruguay,Male,25+,2021,4.47
Uruguay,Female,15+,2021,10.91
Uruguay,Female,15-24,2021,35.44
Uruguay,Female,25+,2021,7.64
Uruguay,Male,15+,2020,8.57
Uruguay,Male,15-24,2020,28.98
Uruguay,Male,25+,2020,5.16
Uruguay,Female,15+,2020,12.36
Uruguay,Female,15-24,2020,38.45
Uruguay,Female,25+,2020,8.53
Uruguay,Male,15+,2019,7.21
Uruguay,Male,15-24,2019,23.72
Uruguay,Male,25+,2019,4.17
Uruguay,Female,15+,2019,10.52
Uruguay,Female,15-24,2019,32.5
Uruguay,Female,25+,2019,7.04
Uruguay,Male,15+,2018,6.86
Uruguay,Male,15-24,2018,22.41
Uruguay,Male,25+,2018,3.92
Uruguay,Female,15+,2018,10.07
Uruguay,Female,15-24,2018,30.73
Uruguay,Female,25+,2018,6.81
Uruguay,Male,15+,2017,6.56
Uruguay,Male,15-24,2017,20.73
Uruguay,Male,25+,2017,3.88
Uruguay,Female,15+,2017,9.47
Uruguay,Female,15-24,2017,30.36
Uruguay,Female,25+,2017,6.17
Uruguay,Male,15+,2016,6.5
Uruguay,Male,15-24,2016,20.19
Uruguay,Male,25+,2016,3.85
Uruguay,Female,15+,2016,9.44
Uruguay,Female,15-24,2016,28.72
Uruguay,Female,25+,2016,6.3
Uruguay,Male,15+,2015,6.36
Uruguay,Male,15-24,2015,19.88
Uruguay,Male,25+,2015,3.66
Uruguay,Female,15+,2015,8.85
Uruguay,Female,15-24,2015,26.24
Uruguay,Female,25+,2015,5.93
Uruguay,Male,15+,2014,5.06
Uruguay,Male,15-24,2014,16.12
Uruguay,Male,25+,2014,2.87
Uruguay,Female,15+,2014,8.34
Uruguay,Female,15-24,2014,23.95
Uruguay,Female,25+,2014,5.69
Uruguay,Male,15+,2013,4.99
Uruguay,Male,15-24,2013,15.89
Uruguay,Male,25+,2013,2.73
Uruguay,Female,15+,2013,8.2
Uruguay,Female,15-24,2013,23.99
Uruguay,Female,25+,2013,5.44
United States,Male,15+,2022,3.68
United States,Male,15-24,2022,8.76
United States,Male,25+,2022,2.97
United States,Female,15+,2022,3.61
United States,Female,15-24,2022,7.47
United States,Female,25+,2022,3.02
United States,Male,15+,2021,5.47
United States,Male,15-24,2021,10.52
United States,Male,25+,2021,4.76
United States,Female,15+,2021,5.21
United States,Female,15-24,2021,8.9
United States,Female,25+,2021,4.65
United States,Male,15+,2020,7.8
United States,Male,15-24,2020,15.0
United States,Male,25+,2020,6.81
United States,Female,15+,2020,8.35
United States,Female,15-24,2020,14.84
United States,Female,25+,2020,7.36
United States,Male,15+,2019,3.72
United States,Male,15-24,2019,9.4
United States,Male,25+,2019,2.92
United States,Female,15+,2019,3.61
United States,Female,15-24,2019,7.34
United States,Female,25+,2019,3.03
United States,Male,15+,2018,3.95
United States,Male,15-24,2018,9.52
United States,Male,25+,2018,3.16
United States,Female,15+,2018,3.84
United States,Female,15-24,2018,7.67
United States,Female,25+,2018,3.24
United States,Male,15+,2017,4.4
United States,Male,15-24,2017,10.32
United States,Male,25+,2017,3.53
United States,Female,15+,2017,4.31
United States,Female,15-24,2017,8.09
United States,Female,25+,2017,3.71
United States,Male,15+,2016,4.94
United States,Male,15-24,2016,11.44
United States,Male,25+,2016,3.97
United States,Female,15+,2016,4.79
United States,Female,15-24,2016,9.34
United States,Female,25+,2016,4.06
United States,Male,15+,2015,5.37
United States,Male,15-24,2015,12.78
United States,Male,25+,2015,4.26
United States,Female,15+,2015,5.18
United States,Female,15-24,2015,10.4
United States,Female,25+,2015,4.33
United States,Male,15+,2014,6.26
United States,Male,15-24,2014,14.54
United States,Male,25+,2014,4.99
United States,Female,15+,2014,6.06
United States,Female,15-24,2014,12.17
United States,Female,25+,2014,5.06
United States,Male,15+,2013,7.64
United States,Male,15-24,2013,17.05
United States,Male,25+,2013,6.18
United States,Female,15+,2013,7.08
United States,Female,15-24,2013,13.93
United States,Female,25+,2013,5.95
Uzbekistan,Male,15+,2020,3.94
Uzbekistan,Male,15-24,2020,8.27
Uzbekistan,Male,25+,2020,3.33
Uzbekistan,Female,15+,2020,7.67
Uzbekistan,Female,15-24,2020,21.45
Uzbekistan,Female,25+,2020,5.62
Uzbekistan,Male,15+,2019,6.04
Uzbekistan,Female,15+,2019,12.83
Uzbekistan,Male,15+,2017,6.02
Uzbekistan,Female,15+,2017,5.6
Uzbekistan,Male,15+,2016,5.33
Uzbekistan,Female,15+,2016,4.97
Uzbekistan,Male,15+,2015,5.31
Uzbekistan,Female,15+,2015,4.96
Uzbekistan,Male,15+,2014,5.24
Uzbekistan,Female,15+,2014,4.9
Uzbekistan,Male,15+,2013,5.01
Uzbekistan,Female,15+,2013,4.68
"Venezuela, Bolivarian Republic of",Male,15+,2020,7.28
"Venezuela, Bolivarian Republic of",Male,15-24,2020,11.72
"Venezuela, Bolivarian Republic of",Male,25+,2020,6.6
"Venezuela, Bolivarian Republic of",Female,15+,2020,7.9
"Venezuela, Bolivarian Republic of",Female,15-24,2020,16.78
"Venezuela, Bolivarian Republic of",Female,25+,2020,6.65
"Venezuela, Bolivarian Republic of",Male,15+,2017,4.5
"Venezuela, Bolivarian Republic of",Male,15-24,2017,10.51
"Venezuela, Bolivarian Republic of",Male,25+,2017,3.34
"Venezuela, Bolivarian Republic of",Female,15+,2017,5.84
"Venezuela, Bolivarian Republic of",Female,15-24,2017,14.91
"Venezuela, Bolivarian Republic of",Female,25+,2017,4.51
"Venezuela, Bolivarian Republic of",Male,15+,2016,5.26
"Venezuela, Bolivarian Republic of",Male,15-24,2016,10.36
"Venezuela, Bolivarian Republic of",Male,25+,2016,4.35
"Venezuela, Bolivarian Republic of",Female,15+,2016,5.41
"Venezuela, Bolivarian Republic of",Female,15-24,2016,14.65
"Venezuela, Bolivarian Republic of",Female,25+,2016,4.26
Viet Nam,Male,15+,2022,1.63
Viet Nam,Male,15-24,2022,6.0
Viet Nam,Male,25+,2022,1.11
Viet Nam,Female,15+,2022,1.44
Viet Nam,Female,15-24,2022,6.1
Viet Nam,Female,25+,2022,0.94
Viet Nam,Male,15+,2021,2.47
Viet Nam,Male,15-24,2021,7.0
Viet Nam,Male,25+,2021,1.94
Viet Nam,Female,15+,2021,2.29
Viet Nam,Female,15-24,2021,7.02
Viet Nam,Female,25+,2021,1.77
Viet Nam,Male,15+,2020,1.79
Viet Nam,Male,15-24,2020,5.88
Viet Nam,Male,25+,2020,1.26
Viet Nam,Female,15+,2020,2.45
Viet Nam,Female,15-24,2020,7.86
Viet Nam,Female,25+,2020,1.8
Viet Nam,Male,15+,2019,1.76
Viet Nam,Male,15-24,2019,5.95
Viet Nam,Male,25+,2019,1.13
Viet Nam,Female,15+,2019,1.6
Viet Nam,Female,15-24,2019,5.61
Viet Nam,Female,25+,2019,1.05
Viet Nam,Male,15+,2018,1.28
Viet Nam,Male,15-24,2018,5.01
Viet Nam,Male,25+,2018,0.74
Viet Nam,Female,15+,2018,1.03
Viet Nam,Female,15-24,2018,4.54
Viet Nam,Female,25+,2018,0.53
Viet Nam,Male,15+,2017,2.03
Viet Nam,Male,15-24,2017,7.28
Viet Nam,Male,25+,2017,1.14
Viet Nam,Female,15+,2017,1.7
Viet Nam,Female,15-24,2017,7.33
Viet Nam,Female,25+,2017,0.85
Viet Nam,Male,15+,2016,1.99
Viet Nam,Male,15-24,2016,7.14
Viet Nam,Male,25+,2016,1.12
Viet Nam,Female,15+,2016,1.7
Viet Nam,Female,15-24,2016,7.21
Viet Nam,Female,25+,2016,0.87
Viet Nam,Male,15+,2015,1.98
Viet Nam,Male,15-24,2015,6.46
Viet Nam,Male,25+,2015,1.15
Viet Nam,Female,15+,2015,1.71
Viet Nam,Female,15-24,2015,6.94
Viet Nam,Female,25+,2015,0.86
Viet Nam,Male,15+,2014,1.4
Viet Nam,Male,15-24,2014,5.04
Viet Nam,Male,25+,2014,0.76
Viet Nam,Female,15+,2014,1.11
Viet Nam,Female,15-24,2014,5.4
Viet Nam,Female,25+,2014,0.46
Viet Nam,Male,15+,2013,1.48
Viet Nam,Male,15-24,2013,4.99
Viet Nam,Male,25+,2013,0.82
Viet Nam,Female,15+,2013,1.14
Viet Nam,Female,15-24,2013,5.02
Viet Nam,Female,25+,2013,0.53
Vanuatu,Male,15+,2019,4.27
Vanuatu,Male,15-24,2019,10.32
Vanuatu,Male,25+,2019,2.94
Vanuatu,Female,15+,2019,6.84
Vanuatu,Female,15-24,2019,14.44
Vanuatu,Female,25+,2019,5.03
Vanuatu,Male,15+,2020,3.98
Vanuatu,Male,15-24,2020,9.76
Vanuatu,Male,25+,2020,2.68
Vanuatu,Female,15+,2020,4.12
Vanuatu,Female,15-24,2020,9.58
Vanuatu,Female,25+,2020,2.94
Wallis and Futuna Islands,Male,15+,2019,2.6
Wallis and Futuna Islands,Male,15-24,2019,16.42
Wallis and Futuna Islands,Male,25+,2019,1.33
Wallis and Futuna Islands,Female,15+,2019,4.46
Wallis and Futuna Islands,Female,15-24,2019,14.74
Wallis and Futuna Islands,Female,25+,2019,3.51
Wallis and Futuna Islands,Male,15+,2018,3.25
Wallis and Futuna Islands,Male,15-24,2018,11.65
Wallis and Futuna Islands,Male,25+,2018,2.29
Wallis and Futuna Islands,Female,15+,2018,6.11
Wallis and Futuna Islands,Female,15-24,2018,26.52
Wallis and Futuna Islands,Female,25+,2018,4.3
Samoa,Male,15+,2017,6.31
Samoa,Male,15-24,2017,13.29
Samoa,Male,25+,2017,4.36
Samoa,Female,15+,2017,14.51
Samoa,Female,15-24,2017,29.99
Samoa,Female,25+,2017,10.11
Samoa,Male,15+,2014,7.8
Samoa,Male,15-24,2014,15.56
Samoa,Male,25+,2014,6.02
Samoa,Female,15+,2014,10.27
Samoa,Female,15-24,2014,25.34
Samoa,Female,25+,2014,7.05
Yemen,Male,15+,2014,12.34
Yemen,Male,15-24,2014,23.52
Yemen,Male,25+,2014,8.37
Yemen,Female,15+,2014,26.13
Yemen,Female,15-24,2014,34.63
Yemen,Female,25+,2014,22.6
South Africa,Male,15+,2022,27.39
South Africa,Male,15-24,2022,46.11
South Africa,Male,25+,2022,24.73
South Africa,Female,15+,2022,30.53
South Africa,Female,15-24,2022,53.85
South Africa,Female,25+,2022,27.42
South Africa,Male,15+,2021,27.48
South Africa,Male,15-24,2021,45.45
South Africa,Male,25+,2021,25.24
South Africa,Female,15+,2021,30.29
South Africa,Female,15-24,2021,54.32
South Africa,Female,25+,2021,27.21
South Africa,Male,15+,2020,23.27
South Africa,Male,15-24,2020,39.37
South Africa,Male,25+,2020,21.15
South Africa,Female,15+,2020,25.6
South Africa,Female,15-24,2020,47.83
South Africa,Female,25+,2020,22.75
South Africa,Male,15+,2019,24.22
South Africa,Male,15-24,2019,43.66
South Africa,Male,25+,2019,21.41
South Africa,Female,15+,2019,27.09
South Africa,Female,15-24,2019,51.06
South Africa,Female,25+,2019,23.71
South Africa,Male,15+,2018,22.79
South Africa,Male,15-24,2018,39.7
South Africa,Male,25+,2018,20.24
South Africa,Female,15+,2018,25.91
South Africa,Female,15-24,2018,48.19
South Africa,Female,25+,2018,22.78
South Africa,Male,15+,2017,22.53
South Africa,Male,15-24,2017,38.78
South Africa,Male,25+,2017,19.91
South Africa,Female,15+,2017,25.72
South Africa,Female,15-24,2017,47.25
South Africa,Female,25+,2017,22.41
South Africa,Male,15+,2016,22.34
South Africa,Male,15-24,2016,39.43
South Africa,Male,25+,2016,19.5
South Africa,Female,15+,2016,26.04
South Africa,Female,15-24,2016,49.36
South Africa,Female,25+,2016,22.42
South Africa,Male,15+,2015,21.2
South Africa,Male,15-24,2015,38.39
South Africa,Male,25+,2015,18.3
South Africa,Female,15+,2015,24.86
South Africa,Female,15-24,2015,46.56
South Africa,Female,25+,2015,21.45
South Africa,Male,15+,2014,21.21
South Africa,Male,15-24,2014,41.29
South Africa,Male,25+,2014,18.01
South Africa,Female,15+,2014,24.27
South Africa,Female,15-24,2014,47.52
South Africa,Female,25+,2014,20.67
South Africa,Male,15+,2013,20.86
South Africa,Male,15-24,2013,40.21
South Africa,Male,25+,2013,17.62
South Africa,Female,15+,2013,23.43
South Africa,Female,15-24,2013,46.53
South Africa,Female,25+,2013,19.59
Zambia,Male,15+,2021,4.76
Zambia,Male,15-24,2021,8.73
Zambia,Male,25+,2021,3.53
Zambia,Female,15+,2021,5.7
Zambia,Female,15-24,2021,9.98
Zambia,Female,25+,2021,4.43
Zambia,Male,15+,2020,5.57
Zambia,Male,15-24,2020,11.41
Zambia,Male,25+,2020,3.97
Zambia,Female,15+,2020,6.54
Zambia,Female,15-24,2020,10.64
Zambia,Female,25+,2020,5.13
Zambia,Male,15+,2019,5.81
Zambia,Male,15-24,2019,12.31
Zambia,Male,25+,2019,4.03
Zambia,Female,15+,2019,5.22
Zambia,Female,15-24,2019,8.21
Zambia,Female,25+,2019,4.29
Zambia,Male,15+,2018,4.98
Zambia,Male,15-24,2018,9.45
Zambia,Male,25+,2018,3.81
Zambia,Female,15+,2018,5.09
Zambia,Female,15-24,2018,8.02
Zambia,Female,25+,2018,4.15
Zambia,Male,15+,2017,8.19
Zambia,Male,15-24,2017,18.31
Zambia,Male,25+,2017,5.92
Zambia,Female,15+,2017,8.94
Zambia,Female,15-24,2017,17.02
Zambia,Female,25+,2017,6.62
Zimbabwe,Male,15+,2021,9.23
Zimbabwe,Male,15-24,2021,14.56
Zimbabwe,Male,25+,2021,7.38
Zimbabwe,Female,15+,2021,9.86
Zimbabwe,Female,15-24,2021,16.57
Zimbabwe,Female,25+,2021,7.98
Zimbabwe,Male,15+,2019,7.76
Zimbabwe,Male,15-24,2019,11.19
Zimbabwe,Male,25+,2019,6.42
Zimbabwe,Female,15+,2019,6.99
Zimbabwe,Female,15-24,2019,12.75
Zimbabwe,Female,25+,2019,5.48
